epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,5.929743081219634,0.29427792915531337,0.5519711000015377,49955840
1,5.830315062476231,0.3814713896457766,0.5491431999980705,50057216
2,6.333572057023477,0.4159854677565849,0.5458488999975089,50057216
3,6.317148033846937,0.3605812897366031,0.5509815999976126,50057216
4,6.572082385769609,0.44686648501362397,0.5482594999994035,50057216
5,6.427322948637527,0.36330608537693004,0.5481003999993845,50057216
6,6.799845303307647,0.27702089009990916,0.5693503000002238,50057216
7,6.801173427857263,0.30881017257039056,0.5595666999979585,50057216
8,6.79362036505442,0.39509536784741145,0.5535251000001153,50057216
9,6.497556764255749,0.43505903723887374,0.5568036000004213,50057216
