epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,0.3500189310170392,0.9510204081632653,115.75378590000037,2832027136
1,0.09924233756558391,0.963265306122449,116.77238279999801,2832027136
2,0.057918411366388756,0.9387755102040817,116.67823080000016,2832027136
3,0.0372471928045666,0.9591836734693877,117.11085850000018,2832027136
4,0.02489561187408407,0.9836734693877551,116.69195820000095,2832027136
