epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,11.602070860201946,0.14895549500454133,0.5144521000001987,49955840
1,11.439660138628456,0.148047229791099,0.5261070000015025,50057216
2,11.278307804454132,0.14895549500454133,0.5291821999999229,50057216
3,11.117693458603563,0.14986376021798364,0.5191789999989851,50057216
4,10.95797785859876,0.15077202543142598,0.5221153999991657,50057216
5,10.798467039838712,0.15077202543142598,0.5220654000004288,50057216
6,10.63870722211702,0.15077202543142598,0.5288710000022547,50057216
7,10.479251983906892,0.15077202543142598,0.5263704000026337,50057216
8,10.3202506500237,0.1516802906448683,0.5214562000001024,50057216
9,10.161447865909405,0.15077202543142598,0.5224828999998863,50057216
10,10.002230927738804,0.14895549500454133,0.5213459000005969,50057216
11,9.842916865250592,0.14986376021798364,0.5230898999980127,50057216
12,9.683790041936025,0.14895549500454133,0.5156008000012662,50057216
13,9.525279825992799,0.14895549500454133,0.5174017999997886,50057216
14,9.367282383897331,0.14895549500454133,0.5204023000005691,50057216
15,9.209069121642953,0.14986376021798364,0.5250324999979057,50057216
16,9.051359649901087,0.15077202543142598,0.5250380999968911,50057216
17,8.894266981310611,0.14986376021798364,0.5192150000002584,50057216
18,8.737802763110244,0.14895549500454133,0.5144088000015472,50057216
19,8.58209211270461,0.148047229791099,0.5269688000007591,50057216
20,8.427234655239163,0.14895549500454133,1.2777114000018628,50057216
21,8.273545940717062,0.148047229791099,0.5162645999989763,50057216
22,8.120929212605908,0.14895549500454133,0.5098737000007532,50057216
23,7.970039406072781,0.14895549500454133,0.5105680000015127,50057216
24,7.8215650388140805,0.14895549500454133,0.518357199998718,50057216
25,7.675170256292329,0.14895549500454133,0.5212257000021054,50057216
26,7.531225161382768,0.14986376021798364,0.5240068999992218,50057216
27,7.391054062137889,0.1516802906448683,0.5160809000008157,50057216
28,7.255053324869063,0.1516802906448683,0.5195263999994495,50057216
29,7.12325502480014,0.1516802906448683,0.5153011000002152,50057216
30,6.996012445915951,0.15440508628519528,0.5093835000006948,50057216
31,6.873986896727415,0.15440508628519528,0.5268031000014162,50057216
32,6.757304233669788,0.15349682107175294,0.513911800000642,50057216
33,6.646093761429804,0.15258855585831063,0.5163697999996657,50057216
34,6.5397087168157775,0.14986376021798364,0.5219493999975384,50057216
35,6.4379473949193065,0.14532243415077203,0.531667600000219,50057216
36,6.339802655946003,0.1444141689373297,0.5213579000010213,50057216
37,6.2444339606087755,0.14259763851044505,0.5183218999991368,50057216
38,6.15099743086747,0.1407811080835604,0.5230526000013924,50057216
39,6.058718410156639,0.13260672116257946,0.5177328999998281,50057216
40,5.96734388379122,0.1371480472297911,0.5352170999976806,50057216
41,5.876871623126755,0.1444141689373297,0.6114584999995714,50057216
42,5.786842308575741,0.15440508628519528,0.52527740000005,50057216
43,5.69678237799848,0.15803814713896458,0.5405328000015288,50057216
44,5.607067426045735,0.16893732970027248,0.5462590000024647,50057216
45,5.517294527886065,0.1807447774750227,0.5739979000027233,50057216
46,5.427368553446027,0.18891916439600362,1.1569990999996662,50057216
47,5.338004842121503,0.19709355131698456,0.7590779999991355,50057216
48,5.248825356643298,0.1989100817438692,0.949342699997942,50057216
49,5.159452567832747,0.1980018165304269,0.5466593999990437,50057216
50,5.06996236161123,0.2061762034514078,0.5244242000007944,50057216
51,4.9804330190804125,0.2098092643051771,0.6450541999984125,50057216
52,4.891624151097702,0.2125340599455041,1.1373676000002888,50057216
53,4.802894474415297,0.21707538601271573,0.5618128999994951,50057216
54,4.714158577307333,0.22252497729336967,0.5187026000021433,50057216
55,4.625110921174399,0.22343324250681199,0.5010445000007167,50057216
56,4.536315480644784,0.22524977293369663,0.49992139999812935,50057216
57,4.447709398546469,0.22706630336058128,0.4984374999985448,50057216
58,4.359004812963893,0.22797456857402362,0.5135226000020339,50057216
59,4.270517170652468,0.23069936421435058,0.5199709000007715,50057216
60,4.182500710648097,0.23160762942779292,0.5343850999997812,50057216
61,4.094497978854715,0.23342415985467757,0.5256456999995862,50057216
62,4.006907818357596,0.23705722070844687,0.5062262999999803,50057216
63,3.9197544253497534,0.23705722070844687,0.5088100999964809,50057216
64,3.8332060624597672,0.23524069028156222,0.5124722000000475,50057216
65,3.7472793002253613,0.23524069028156222,0.5111660999973537,50057216
66,3.661954185042935,0.23614895549500453,0.5300996000005398,50057216
67,3.5772796057806477,0.23614895549500453,0.5597855000014533,50057216
68,3.493590926242232,0.23614895549500453,0.5249399999993329,50057216
69,3.4110378919357665,0.23705722070844687,0.5300723000000289,50057216
70,3.329638606376862,0.23978201634877383,0.5284320999999181,50057216
71,3.2497986557889966,0.24069028156221617,0.5195635999989463,50057216
72,3.1721433696340533,0.24069028156221617,0.5813404000000446,50057216
73,3.0963657006119076,0.23978201634877383,0.6026744000009785,50057216
74,3.022811399863454,0.23887375113533152,0.5819071000005351,50057216
75,2.9515566229262156,0.23887375113533152,0.5748860999992758,50057216
76,2.8830441810218583,0.23887375113533152,0.5535349999991013,50057216
77,2.8177807776445754,0.23887375113533152,0.5019864999994752,50057216
78,2.7556239806310963,0.23887375113533152,0.5006999999968684,50057216
79,2.69657413108965,0.23887375113533152,0.503054599997995,50057216
