epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,12.019000681598534,0.14895549500454133,0.5410671000026923,49955840
1,11.927755742037341,0.14895549500454133,0.5420133000006899,50057216
2,11.800281237796897,0.14895549500454133,0.5365434999985155,50057216
3,11.826185460617479,0.148047229791099,0.5335704999997688,50057216
4,11.654700968930785,0.148047229791099,0.546252000000095,50057216
5,11.63991464925616,0.148047229791099,1.2698186000015994,50057216
6,11.45550391245424,0.14895549500454133,0.5506477000017185,50057216
7,11.43326340275311,0.14895549500454133,0.543241900002613,50057216
8,11.413378364919277,0.14895549500454133,0.5726608999975724,50057216
9,11.27137436871225,0.14986376021798364,0.5628096000000369,50057216
10,11.178364809979215,0.14986376021798364,0.5520323999990069,50057216
11,10.999341535211055,0.14986376021798364,0.5476565999997547,50057216
12,10.920168268100152,0.15077202543142598,0.5623835000005784,50057216
13,10.816463830207617,0.15077202543142598,0.5491412000010314,50057216
14,10.908928486626692,0.15077202543142598,0.5505692999977327,50057216
15,10.762102316158094,0.15077202543142598,0.5469717999985733,50057216
16,10.47811747021443,0.15077202543142598,0.5434513000000152,50057216
17,10.473396644163667,0.15077202543142598,0.5327773000026355,50057216
18,10.51208958587843,0.15077202543142598,0.5660320000024512,50057216
19,10.360440611392818,0.15077202543142598,0.5872335999993084,50057216
20,10.28757878568735,0.1516802906448683,0.5691181999973196,50057216
21,10.183149446485642,0.1516802906448683,0.5577357999973174,50057216
22,10.109440682755874,0.1516802906448683,0.5546687999994901,50057216
23,9.944765649038308,0.15077202543142598,0.5691459999979998,50057216
24,9.923026927624749,0.14986376021798364,0.5478659999971569,50057216
25,9.846432687637957,0.14986376021798364,0.5506160000004456,50057216
26,9.73954877000623,0.14986376021798364,0.5601793999994698,50057216
27,9.724453754862596,0.14895549500454133,0.5444146000008914,50057216
28,9.507368161213979,0.14895549500454133,0.5428110000029847,50057216
29,9.48478822917974,0.14895549500454133,0.5419866999982332,50057216
30,9.38111929913585,0.14895549500454133,0.5469720000000962,50057216
31,9.366827160901344,0.14986376021798364,0.5453245999997307,50057216
32,9.246368117993244,0.14986376021798364,0.5401650999992853,50057216
33,9.091752932312783,0.14986376021798364,0.5377991999994265,50057216
34,8.990200769588743,0.14986376021798364,0.5409010000003036,50057216
35,8.9282487810551,0.14895549500454133,0.541940799997974,50057216
36,8.903196244873804,0.14986376021798364,0.540703400001803,50057216
37,8.807655881183424,0.14986376021798364,0.5388843999971868,50057216
38,8.737217689944563,0.14986376021798364,0.5439289999994799,50057216
39,8.588468550073074,0.14895549500454133,0.5401975999993738,50057216
40,8.497723664683795,0.148047229791099,0.5569675999977335,50057216
41,8.493896518083995,0.148047229791099,0.5419447999993281,50057216
42,8.43232178330868,0.148047229791099,0.5437944000004791,50057216
43,8.294010230999314,0.14895549500454133,0.5547090000000026,50057216
44,8.22427063655764,0.14895549500454133,0.5375182999996468,50057216
45,8.077855303939362,0.14986376021798364,0.5358018000006268,50057216
46,8.091291408413804,0.14986376021798364,0.5365330999993603,50057216
47,8.011646854073813,0.15077202543142598,0.5354027000030328,50057216
48,7.962852468651332,0.14986376021798364,0.541529799997079,50057216
49,7.813407236382309,0.15077202543142598,0.5513156000015442,50057216
50,7.778229747037316,0.15077202543142598,0.5589431999978842,50057216
51,7.7157987278052484,0.1516802906448683,0.5358768999976746,50057216
52,7.650956013452694,0.1516802906448683,0.5451381999992009,50057216
53,7.539471598042084,0.1516802906448683,1.188292899998487,50057216
54,7.378845892372203,0.1516802906448683,0.6404905000017607,50057216
55,7.334361924995644,0.15258855585831063,0.5605401000029815,50057216
56,7.33194484871425,0.15440508628519528,0.5335227999967174,50057216
57,7.329938442854399,0.15349682107175294,0.5466640000013285,50057216
58,7.142891452553567,0.15258855585831063,0.5531193000024359,50057216
59,7.21567065885451,0.15349682107175294,0.5435238999998546,50057216
60,7.106845170929191,0.15258855585831063,0.5462288000016997,50057216
61,7.091067487046066,0.14895549500454133,0.5394654999981867,50057216
62,6.95004480563746,0.14532243415077203,0.5428669999964768,50057216
63,6.866527512725373,0.14532243415077203,0.5537421999979415,50057216
64,6.893565087394322,0.14259763851044505,0.545225500001834,50057216
65,6.791176217772095,0.14259763851044505,0.5374278000017512,50057216
66,6.781086034096136,0.13805631244323344,0.538022999997338,50057216
67,6.6580610405863005,0.13896457765667575,0.5368897000007564,50057216
68,6.672327219881815,0.14350590372388738,0.5420821000006981,50057216
69,6.569913847950961,0.15077202543142598,0.5445275999991281,50057216
70,6.467579722516099,0.15622161671207993,0.5492193999998563,50057216
71,6.482353652014715,0.16439600363306087,0.5551926999978605,50057216
72,6.445972032984544,0.18346957311534967,0.5552588999998989,50057216
73,6.35266565908207,0.19255222524977295,0.5531595999964338,50057216
74,6.331228320964713,0.1980018165304269,0.5619388999984949,50057216
75,6.293667189302516,0.2052679382379655,0.5869654000016453,50057216
76,6.275634424181913,0.2098092643051771,0.5683561000005284,50057216
77,6.19664187277301,0.21707538601271573,0.5565146000008099,50057216
78,6.131835697183894,0.22797456857402362,0.5427745999986655,50057216
79,6.103326722142402,0.23160762942779292,0.5444953000005626,50057216
