epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,2.722588791717751,0.3905540417801998,0.5860693999966315,49955840
1,1.4553791976042008,0.3814713896457766,0.5907594999989669,50057216
2,1.4079000643464956,0.4305177111716621,0.6129631999974663,50057216
3,1.3713856475071962,0.44232515894641233,0.5892643000006501,50057216
4,1.345630211218466,0.43415077202543145,0.5933041999996931,50057216
5,1.3315670839074845,0.43415077202543145,0.5898891000033473,50057216
6,1.3203304931800464,0.4296094459582198,0.5906853999986197,50057216
7,1.3074416575695245,0.45958219800181654,0.5951430999994045,50057216
8,1.3005865836857857,0.44868301544050865,0.5919443999991927,50057216
9,1.2975419636969263,0.4623069936421435,0.5896433999987494,50057216
