epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,1.773688181565049,0.39509536784741145,0.5221359999995911,49955840
1,1.3491112965434677,0.4268846503178928,0.547768399999768,50057216
2,1.2931740042310529,0.4405086285195277,0.5386538999991899,50057216
3,1.266666759042704,0.45322434150772023,0.5417959000005794,50057216
4,1.2404101355357116,0.4368755676657584,0.5456441000023915,50057216
5,1.2251240027866113,0.44323342415985467,0.7499698999999964,50057216
6,1.2117268912466277,0.44959128065395093,0.9114007999996829,50057216
7,1.1943854867072587,0.45958219800181654,1.287396899999294,50057216
8,1.1877073842041501,0.4514078110808356,1.4725438999994367,50057216
9,1.182990109875854,0.4187102633969119,0.5977682000011555,50057216
10,1.1722539282135302,0.4786557674841054,0.5272990000012214,50057216
11,1.1703098365541702,0.47956403269754766,0.547422200001165,50057216
12,1.1619248476702622,0.45594913714804725,0.538709899999958,50057216
13,1.1592094206743027,0.45685740236148953,0.538456899997982,50057216
14,1.1508384852596882,0.46139872842870117,0.5411731999993208,50057216
15,1.1499798607625318,0.46139872842870117,0.5403635000002396,50057216
16,1.1448331828532594,0.44504995458673935,0.5485773000000336,50057216
17,1.137838542238157,0.44323342415985467,0.5528907000007166,50057216
18,1.1367235051447087,0.44959128065395093,0.5576734999995097,50057216
19,1.132871358582143,0.4641235240690282,0.5567004999975325,50057216
20,1.128338740001457,0.4677565849227975,0.5448255999981484,50057216
21,1.1264239967650689,0.48319709355131696,0.5239560999980313,50057216
22,1.1238428840922952,0.45958219800181654,0.5232429999996384,50057216
23,1.122462120060617,0.44959128065395093,0.5299200999979803,50057216
24,1.1209125932347908,0.4732061762034514,0.5231847999966703,50057216
25,1.1162157621834607,0.4768392370572207,0.5339096000025165,50057216
26,1.1129540835371179,0.46866485013623976,0.5213647999989917,50057216
27,1.110429956392849,0.47774750227066304,0.5224851999992097,50057216
28,1.1125146904576584,0.46503178928247046,0.5229349999972328,50057216
29,1.1084013569555926,0.47229791099000906,0.5211154000025999,50057216
30,1.1072121671634667,0.4623069936421435,0.5232249000000593,50057216
31,1.1041292863224776,0.4604904632152589,0.5201073999996879,50057216
32,1.1018995610292486,0.44686648501362397,0.5373274000012316,50057216
33,1.1008135051874632,0.43869209809264303,0.5211688999988837,50057216
34,1.0976697011721714,0.485921889191644,0.5472605000031763,50057216
35,1.0983786484442846,0.46866485013623976,0.555211099999724,50057216
36,1.0937951576620453,0.48138056312443234,0.5495060000030207,50057216
37,1.0931570186987798,0.42052679382379654,0.5360024000001431,50057216
38,1.0928537375973852,0.4695731153496821,0.5255174999983865,50057216
39,1.0909267495968815,0.4659400544959128,0.5232553999994707,50057216
