epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,1.5032484569911206,0.43869209809264303,0.492078200000833,48390144
1,1.3060993715730054,0.4178019981834696,0.4917357999984233,48491520
2,1.2612505109234249,0.444141689373297,0.48768310000014026,48491520
3,1.249623468808467,0.43505903723887374,0.4909724000008282,48491520
4,1.2271553753746136,0.43142597638510444,0.49292830000013055,48491520
