epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,0.3299182417895345,0.9714285714285714,116.70485530000587,2831764480
1,0.07939142092179156,0.9714285714285714,115.18683800000872,2831764480
2,0.04830075566057458,0.9673469387755103,115.13230610000028,2831764480
3,0.030006199158669818,0.9755102040816327,114.7425540999975,2831764480
4,0.04275290244947726,0.9591836734693877,114.72879069999908,2831764480
