epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,10.790764711546094,0.25340599455040874,0.5746585999986564,49955840
1,10.682615250795521,0.25340599455040874,0.5746882999992522,50057216
2,10.559257873211907,0.25340599455040874,0.576782699998148,50057216
3,10.726465711767753,0.25340599455040874,0.571065299998736,50057216
4,10.387288505943973,0.25340599455040874,0.571982500001468,50057216
5,10.391348060262338,0.25340599455040874,0.57429399999819,50057216
6,10.31593379088109,0.25340599455040874,0.5715008999977726,50057216
7,10.34940896587872,0.25340599455040874,0.5723691999992297,50057216
8,10.161144455608804,0.25340599455040874,0.5784610999980941,50057216
9,10.02756157115604,0.25340599455040874,0.5733972000016365,50057216
10,10.087057634462578,0.25340599455040874,0.6657687000006263,50057216
11,9.861651415682017,0.25340599455040874,1.269382599999517,50057216
12,9.994768025723289,0.25340599455040874,0.5640831999990041,50057216
13,9.687524914741516,0.25340599455040874,0.5632010000008449,50057216
14,9.79001752144835,0.25340599455040874,0.5640007000001788,50057216
15,9.608445790264938,0.25340599455040874,0.5668946000005235,50057216
16,9.627784252110938,0.25340599455040874,0.5635397000005469,50057216
17,9.6270302339886,0.25340599455040874,0.5667751000000862,50057216
18,9.568437917067317,0.25340599455040874,0.5682104999978037,50057216
19,9.466152898381266,0.25340599455040874,0.5657591000017419,50057216
20,9.348925090572807,0.25340599455040874,0.5660471000010148,50057216
21,9.32255380776491,0.25340599455040874,0.5696179999977176,50057216
22,9.120012823896909,0.25340599455040874,0.5660554000023694,50057216
23,9.104733534520038,0.25340599455040874,0.5651460000008228,50057216
24,9.116463598575486,0.25340599455040874,0.5691608999986784,50057216
25,8.906716169935933,0.25340599455040874,0.5638392999971984,50057216
26,8.994854735970943,0.25340599455040874,0.5642784999981814,50057216
27,8.79431191354655,0.25340599455040874,0.5660736999998335,50057216
28,8.86469297161263,0.25340599455040874,0.5675818999989133,50057216
29,8.714895342731298,0.25340599455040874,0.5779812000000675,50057216
30,8.810343105136678,0.25340599455040874,0.5805933000010555,50057216
31,8.574751065576567,0.25340599455040874,0.5776192000012088,50057216
32,8.45339825026663,0.25340599455040874,0.576538299999811,50057216
33,8.495475693923257,0.25340599455040874,0.5736284999984491,50057216
34,8.31842700863599,0.25340599455040874,0.5813261999974202,50057216
35,8.351008232501561,0.25340599455040874,0.6437555000011344,50057216
36,8.181411189421286,0.25340599455040874,0.6305264000002353,50057216
37,8.221967168961571,0.25340599455040874,0.5758571999976994,50057216
38,8.019772562641329,0.25340599455040874,0.5789574000009452,50057216
39,8.037205523319459,0.25340599455040874,0.579683699997986,50057216
40,7.893994595897332,0.25340599455040874,0.5783140999992611,50057216
41,7.975492811158356,0.25340599455040874,0.5753293000016129,50057216
42,7.842199282643946,0.25340599455040874,0.5766371999998228,50057216
43,7.795127105511976,0.25340599455040874,0.5749216000003798,50057216
44,7.710062411282393,0.25340599455040874,0.5751799999998184,50057216
45,7.6306088749835554,0.25340599455040874,0.5795612999972946,50057216
46,7.683565909496408,0.25340599455040874,0.5754888000010396,50057216
47,7.484887966837329,0.25340599455040874,0.5766290000028675,50057216
48,7.395256937443094,0.25340599455040874,0.578566399999545,50057216
49,7.429347334729599,0.25340599455040874,0.5739950000024692,50057216
50,7.379567142059741,0.25340599455040874,0.57695369999783,50057216
51,7.178270189838017,0.25340599455040874,0.5788228000019444,50057216
52,7.278772560844707,0.25340599455040874,0.5771746999998868,50057216
53,7.1906436399350895,0.25340599455040874,0.5770943999996234,50057216
54,7.136251650945971,0.25340599455040874,0.5765197000000626,50057216
55,7.0107077551022,0.254314259763851,0.5790485000034096,50057216
56,6.973933613367295,0.254314259763851,0.577406799999153,50057216
57,6.92670103103927,0.254314259763851,0.5795687999998336,50057216
58,6.853620994850044,0.254314259763851,0.5782424999997602,50057216
59,6.796664662240596,0.254314259763851,0.5976090000003751,50057216
60,6.680016204435727,0.254314259763851,0.6472962000007101,50057216
61,6.675496770034122,0.254314259763851,0.620277599999099,50057216
62,6.499373508303353,0.254314259763851,0.5853088000003481,50057216
63,6.5321865992599655,0.254314259763851,0.5788229999998293,50057216
64,6.510511739981755,0.254314259763851,0.577994100000069,50057216
65,6.484610268350844,0.254314259763851,0.5739338000021235,50057216
66,6.240167779087574,0.25340599455040874,0.57648429999972,50057216
67,6.355056833350257,0.25340599455040874,0.5764720000006491,50057216
68,6.332522113559844,0.25340599455040874,0.5749577999995381,50057216
69,6.222518941994464,0.254314259763851,0.577597200001037,50057216
70,6.099584388878015,0.25158946412352406,0.5758931999989727,50057216
71,6.125916089290537,0.2506811989100817,0.5784996999973373,50057216
72,6.0483759595883475,0.2506811989100817,0.5755514000011317,50057216
73,5.9754862284727315,0.24977293369663942,0.5828304999995453,50057216
74,5.975114618905921,0.2488646684831971,0.5777156999974977,50057216
75,5.910940285144227,0.24977293369663942,0.5784798999993654,50057216
76,5.806191928335902,0.24977293369663942,0.5806670999991184,50057216
77,5.776658321587781,0.2488646684831971,0.5736125000003085,50057216
78,5.816800616876909,0.24795640326975477,0.5769098000018857,50057216
79,5.7682315482852164,0.2488646684831971,0.5813847999997961,50057216
