epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,1.5349098567324184,0.3614895549500454,0.5674389999985578,49955840
1,1.3718259933401136,0.45049954586739327,0.5763340000012249,50057216
2,1.3502036581436794,0.37783832879200724,0.5682734999973036,50057216
3,1.3595341193430432,0.3642143505903724,0.5655920999997761,50057216
4,1.3486523120925669,0.3923705722070845,0.5714178000016545,50057216
5,1.3307673295450568,0.4187102633969119,0.5803234999984852,50057216
6,1.342901661601406,0.335149863760218,0.563106899997365,50057216
7,1.3369966835788127,0.44504995458673935,0.5612478000002739,50057216
8,1.3236200005262533,0.4123524069028156,0.5620003000003635,50057216
9,1.334407173459896,0.4359673024523161,0.5654050000011921,50057216
10,1.3429029311022063,0.40417801998183467,0.5937496000005922,50057216
11,1.3368057516239555,0.368755676657584,0.5768860999996832,50057216
12,1.3360951547319075,0.4250681198910082,0.5866638999978022,50057216
13,1.343526946220282,0.3760217983651226,0.5799740000002203,50057216
14,1.3389738497327777,0.40417801998183467,0.5819327000026533,50057216
15,1.3527569701050999,0.4014532243415077,0.5795055000016873,50057216
16,1.340015193942781,0.3960036330608538,0.617899299999408,50057216
17,1.334277708041534,0.43415077202543145,0.5855363000009675,50057216
18,1.336523672391413,0.32879200726612173,0.5751247000007425,50057216
19,1.3269071100691285,0.45322434150772023,0.8978207999971346,50057216
