epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,0.45456430187675967,0.9714285714285714,113.26964520000911,2831334400
1,0.11686112602919245,0.9755102040816327,114.92360970001027,2831334400
2,0.061494160497739196,0.9795918367346939,115.70675360001042,2831334400
3,0.0454349339553551,0.9673469387755103,115.91335600000457,2831334400
4,0.04217919513716059,0.9795918367346939,115.64352640000288,2831334400
