epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,1.5799416514036808,0.43415077202543145,0.5610371999973722,49955840
1,1.3891627093156178,0.4069028156221617,0.5448548999993363,50057216
2,1.377766861395443,0.44868301544050865,0.5558160000000498,50057216
3,1.348723078432601,0.44323342415985467,1.7908568999991985,50057216
4,1.340907871723175,0.40236148955495005,1.8695016000019677,50057216
5,1.3502142821135146,0.4268846503178928,0.6037032999993244,50057216
6,1.3572787322131883,0.44686648501362397,0.565988300000754,50057216
7,1.3330795583541921,0.45049954586739327,0.5659371000001556,50057216
8,1.3314680426698946,0.4123524069028156,0.5515198000030068,50057216
9,1.3406583148888433,0.4287011807447775,0.5477195999992546,50057216
10,1.3464508074499695,0.3896457765667575,0.5452800000020943,50057216
11,1.340056933155667,0.38056312443233425,0.5474197999974422,50057216
12,1.3552696013941747,0.45594913714804725,0.5609872000022733,50057216
13,1.3491417491034177,0.3887375113533152,0.5509596000010788,50057216
14,1.3193839256013378,0.44504995458673935,0.5582565000004251,50057216
15,1.3434763176275997,0.407811080835604,0.5531067000010808,50057216
16,1.3532048593299666,0.43778383287920075,0.5492180000001099,50057216
17,1.3268987231151887,0.3832879200726612,0.5473668999984511,50057216
18,1.343701024654876,0.44868301544050865,0.5661156999995001,50057216
19,1.337944635626082,0.43869209809264303,0.5696062999995775,50057216
