epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,1.8539659464069074,0.4178019981834696,0.5414358999987599,49955840
1,1.3645891952380707,0.4368755676657584,0.5412456000012753,50057216
2,1.317498433232754,0.44323342415985467,0.5473852999966766,50057216
3,1.2864524944779578,0.4604904632152589,0.5715483000021777,50057216
4,1.2618762426050414,0.4405086285195277,0.5806358999980148,50057216
5,1.2516215746657233,0.46321525885558584,0.5448719000014535,50057216
6,1.242296901479196,0.44504995458673935,0.547018900000694,50057216
7,1.2295710791027947,0.46503178928247046,0.5458958000017446,50057216
8,1.2243049481834811,0.44595821980018163,0.5450712000019848,50057216
9,1.2176575117678232,0.44595821980018163,0.5469479999992473,50057216
10,1.207511819647939,0.4178019981834696,0.5436695999997028,50057216
11,1.2061584026514367,0.4841053587647593,0.5552349000026879,50057216
12,1.2068832159488836,0.44323342415985467,1.5275454000002355,50057216
13,1.204361911737517,0.45413260672116257,1.0037684999988414,50057216
14,1.1962642450904133,0.45322434150772023,1.1608942999991996,50057216
15,1.1954363369093406,0.45413260672116257,0.5526116000000911,50057216
16,1.1925594528739372,0.43505903723887374,0.5459754000003159,50057216
17,1.1868925504804997,0.4841053587647593,0.5441260999978113,50057216
18,1.18159763319662,0.44868301544050865,0.6032807999981742,50057216
19,1.188047085306171,0.46321525885558584,0.565406300000177,50057216
