epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,9.370684364203656,0.25340599455040874,0.5404674999990675,49955840
1,9.007491225048843,0.25340599455040874,0.5282617999982904,50057216
2,8.647595776098498,0.25340599455040874,0.5160766999979387,50057216
3,8.293280012145193,0.25340599455040874,0.5159052999988489,50057216
4,7.947092787603314,0.25340599455040874,0.5164298999989114,50057216
5,7.612832592444473,0.25340599455040874,0.5082937000006496,50057216
6,7.292855257733485,0.25340599455040874,0.5043623000019579,50057216
7,6.988521364074521,0.25340599455040874,0.5029968000017107,50057216
8,6.696955862898059,0.25340599455040874,0.5013752999984717,50057216
9,6.413563474287255,0.25340599455040874,0.5024217999998655,50057216
10,6.133900982498676,0.25340599455040874,0.5031294000000344,50057216
11,5.85453366184056,0.25340599455040874,0.49702109999998356,50057216
12,5.576185566655705,0.254314259763851,0.49971630000072764,50057216
13,5.298480745446816,0.254314259763851,0.5093325000016193,50057216
14,5.021680183457525,0.254314259763851,0.5029501999997592,50057216
15,4.746915863080417,0.254314259763851,0.5002630000017234,50057216
16,4.476026085655341,0.254314259763851,0.49812610000299173,50057216
17,4.210801616478502,0.254314259763851,0.49581380000017816,50057216
18,3.9535831372612873,0.254314259763851,0.49943960000018706,50057216
19,3.7078829164362133,0.25340599455040874,0.5008932000018831,50057216
20,3.4777798045440558,0.25340599455040874,0.49633280000125524,50057216
21,3.2666189229108866,0.25340599455040874,0.49597350000112783,50057216
22,3.0742936994922294,0.25340599455040874,0.5061398999969242,50057216
23,2.897533286767506,0.254314259763851,0.757987700002559,50057216
24,2.7320956041415534,0.25158946412352406,0.8825189999988652,50057216
25,2.5736538783441323,0.25158946412352406,0.4966604999972333,50057216
26,2.421659070565906,0.25340599455040874,0.49832619999870076,50057216
27,2.2767883338285295,0.25340599455040874,0.4941302999977779,50057216
28,2.1406454904918815,0.24977293369663942,0.4994187999982387,50057216
29,2.01706215761574,0.2506811989100817,0.49545209999996587,50057216
30,1.9095176898696449,0.24704813805631246,0.4993300000023737,50057216
31,1.8204165157977115,0.24795640326975477,0.4978624999966996,50057216
32,1.7505431515670449,0.24795640326975477,0.49984930000209715,50057216
33,1.6996279161297874,0.2488646684831971,0.501249299999472,50057216
34,1.6652358446674846,0.26430517711171664,0.5007913000008557,50057216
35,1.6432603407888378,0.2579473206176203,0.5006374000004143,50057216
36,1.6297402683268771,0.26067211625794734,0.5024096000015561,50057216
37,1.6214123464255743,0.2615803814713896,0.5058968999983335,50057216
38,1.6159646781196308,0.2670299727520436,0.5095107999986794,50057216
39,1.6121573088767376,0.26793823796548594,0.503545400002622,50057216
40,1.6092934019110177,0.26975476839237056,0.5013137000023562,50057216
41,1.606970715946919,0.27338782924613986,0.5022272999995039,50057216
42,1.6048934314581338,0.27702089009990916,0.5016998999999487,50057216
43,1.6029881352788946,0.28065395095367845,0.5048459999998158,50057216
44,1.601203324642967,0.28337874659400547,0.5532119000017701,50057216
45,1.599473977803291,0.28247048138056313,0.5543797000027553,50057216
46,1.597789884618159,0.28610354223433243,0.5543537000012293,50057216
47,1.5961242325966725,0.28701180744777477,0.5534799999986717,50057216
48,1.5944719277740864,0.28701180744777477,0.5646894000019529,50057216
49,1.5928647836272636,0.28792007266121705,0.5889731999996002,50057216
50,1.5912508082747012,0.28973660308810173,0.6131658999984211,50057216
51,1.589669696623913,0.29336966394187103,0.5907621999976982,50057216
52,1.5881078027830589,0.2924613987284287,0.5836010000020906,50057216
53,1.5865638281745411,0.29336966394187103,0.5821353999999701,50057216
54,1.5850163343247403,0.29518619436875565,0.5793785999994725,50057216
55,1.5834792587864266,0.29336966394187103,0.5801355000003241,50057216
56,1.5819687246160115,0.29518619436875565,0.5792691999995441,50057216
57,1.5804736705755027,0.29518619436875565,0.5794090000017604,50057216
58,1.5789848871891865,0.2970027247956403,0.5804339000023901,50057216
59,1.5775105073657376,0.298819255222525,0.5790343000007852,50057216
60,1.5760488842757008,0.2997275204359673,0.5798715000019001,50057216
61,1.5745958768473136,0.3024523160762943,0.5778711999992083,50057216
62,1.573149838139502,0.3033605812897366,0.5794081000021833,50057216
63,1.5717205572664068,0.3042688465031789,0.5796574999985751,50057216
64,1.5703119887841328,0.3042688465031789,0.5800481000005675,50057216
65,1.5689090809572055,0.3042688465031789,0.5791471999982605,50057216
66,1.5675170169340984,0.3069936421435059,0.5782788999968034,50057216
67,1.5661519984627483,0.3079019073569482,0.5794053000026906,50057216
68,1.5648039004552676,0.3106267029972752,0.5791145000002871,50057216
69,1.5634457000185935,0.3115349682107175,0.5804668999990099,50057216
70,1.5621106651391876,0.31244323342415986,0.578848500001186,50057216
71,1.5607827975508872,0.3142597638510445,0.5784736999994493,50057216
72,1.5594667892777518,0.3142597638510445,0.5785614000014903,50057216
73,1.5581735138143047,0.3169845594913715,0.5795704999982263,50057216
74,1.5568998077612244,0.3178928247048138,0.5885878000008233,50057216
75,1.5556047303176552,0.3215258855585831,0.6014356000014232,50057216
76,1.55434324377485,0.31970935513169846,0.585211600002367,50057216
77,1.5530895181139757,0.3215258855585831,0.5842429000003904,50057216
78,1.5518430247065726,0.3224341507720254,0.5874839999996766,50057216
79,1.5506078488148107,0.32334241598546776,0.5791376000015589,50057216
