epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,1.5941275528977426,0.4287011807447775,0.548312499999156,48390144
1,1.371131950828913,0.39691189827429607,0.5454337999999552,48491520
2,1.3554290482279068,0.41689373297002724,0.5462384000002203,48491520
3,1.317974126294311,0.45685740236148953,0.5460743999992701,48491520
4,1.3133616639712777,0.44868301544050865,0.5519426000009844,48491520
