epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,1.4690398650892664,0.4750227066303361,102.14413710000008,2184636928
1,1.152472006526779,0.4950045413260672,102.96933119999994,2184636928
2,1.0469942997569002,0.4904632152588556,102.38349430000017,2184636928
3,0.9472763945212525,0.51952770208901,102.72154810000029,2184636928
4,0.862016256494022,0.49591280653950953,101.87008730000161,2184636928
