epoch,train_loss,dev_acc,epoch_seconds,peak_mem_bytes
0,3.8075639299406543,0.28428701180744775,0.557135199996992,49955840
1,3.89767072246539,0.4032697547683924,0.5618223000019498,50057216
2,3.819121371131488,0.40236148955495005,0.5696069000005082,50057216
3,3.7838504933909083,0.3896457765667575,0.567986900001415,50057216
4,4.017894702178709,0.43505903723887374,0.5737619999999879,50057216
5,3.6796673214000264,0.254314259763851,0.6217550999972445,50057216
6,4.072892019950719,0.41326067211625794,0.5726033999999345,50057216
7,3.693349822351102,0.3978201634877384,0.5706987000012305,50057216
8,3.818478126539273,0.4232515894641235,0.5723495999991428,50057216
9,3.71311005001211,0.36239782016348776,0.5747813999987557,50057216
10,3.740007943428411,0.35240690281562215,0.6133212999993702,50057216
11,4.078788974646772,0.3242506811989101,0.5711703999986639,50057216
12,3.873040797335378,0.25158946412352406,0.5848694000014802,50057216
13,3.81514024646597,0.2742960944595822,0.6290421000012429,50057216
14,3.868982996861363,0.27883742052679383,1.3226224999998522,50057216
15,3.9126513943020322,0.2970027247956403,0.5997848000006343,50057216
16,3.91285672529918,0.36330608537693004,0.600677700000233,50057216
17,3.6943974133287925,0.30517711171662126,0.5961376000013843,50057216
18,3.766466017128823,0.3169845594913715,0.582886200001667,50057216
19,3.855666064423568,0.3896457765667575,0.5840046999983315,50057216
20,3.7915760254145563,0.2742960944595822,0.6020060000009835,50057216
21,3.7858883044804528,0.3106267029972752,0.5888704999997572,50057216
22,3.724768889223815,0.28701180744777477,0.5870532000008097,50057216
23,3.692919036729282,0.3823796548592189,0.575458899998921,50057216
24,3.9512534085730935,0.29518619436875565,0.5718745000012859,50057216
25,3.765553249346183,0.30881017257039056,0.5686343999987002,50057216
26,3.7667886543921316,0.3215258855585831,0.5655460000016319,50057216
27,3.892987518219019,0.410535876475931,0.5979999000010139,50057216
28,3.8137844660867017,0.407811080835604,0.6346112999999605,50057216
29,3.7316972246386584,0.3069936421435059,0.5959431999981462,50057216
30,3.9761038836970757,0.2815622161671208,0.594959199999721,50057216
31,3.8932256365983227,0.4150772025431426,0.5947358999983408,50057216
32,3.775638852812601,0.30154405086285196,0.6042551999998977,50057216
33,3.9451011931070226,0.27157129881925524,1.2829395000007935,50057216
34,3.8892875538671507,0.3651226158038147,0.590108299998974,50057216
35,3.7954805637901643,0.37783832879200724,0.5911029999988386,50057216
36,3.6492240881540354,0.24613987284287012,0.6261177000014868,50057216
37,3.656736676054501,0.40962761126248864,0.5702373000021908,50057216
38,3.938760680791814,0.3723887375113533,0.565879000001587,50057216
39,3.854419817973612,0.27157129881925524,0.6056222999977763,50057216
40,3.819615351712882,0.36966394187102636,0.5742673999993713,50057216
41,3.8847626155095822,0.2888283378746594,0.5870799000003899,50057216
42,3.8291731227070707,0.410535876475931,0.5508593000013207,50057216
43,3.9523781694834597,0.32334241598546776,0.5520863999990979,50057216
44,3.7177303032705398,0.32515894641235243,0.5496994999994058,50057216
45,3.7976661926128443,0.3905540417801998,0.5815118999998958,50057216
46,3.7174676226431065,0.3651226158038147,0.5627363999992667,50057216
47,3.738405924025323,0.33605812897366033,0.5714331999988644,50057216
48,3.6761414604854497,0.28337874659400547,0.5565323999981047,50057216
49,3.619385752896691,0.3851044504995459,0.5583818999984942,50057216
50,3.817338005015243,0.4069028156221617,0.578323999998247,50057216
51,3.738147061485588,0.3678474114441417,0.6126896999994642,50057216
52,3.7749255383840663,0.37329700272479566,0.5685978999972576,50057216
53,3.9530512949779686,0.3405994550408719,0.5746017000019492,50057216
54,3.6659177708045374,0.2888283378746594,0.5819033000007039,50057216
55,3.913750807109397,0.40236148955495005,0.5869800000000396,50057216
56,3.7694486237867046,0.3060853769300636,0.5741914999998698,50057216
57,3.8576147353158015,0.41326067211625794,1.4791192000011506,50057216
58,3.730459334419461,0.2851952770208901,0.5948205000022426,50057216
59,3.8884117415502724,0.41326067211625794,0.5493059000000358,50057216
60,4.018213635010554,0.18256130790190736,0.5566579000005731,50057216
61,3.7846678325745944,0.41689373297002724,0.5528511000011349,50057216
62,4.061774163015103,0.25703905540417804,0.5525830000005953,50057216
63,3.945069489630867,0.3905540417801998,0.5528721000009682,50057216
